-0.106713,0.835953,-0.538326,0,0.0507181,0.545289,0.836712,0,0.992996,0.0619856,-0.100588,0,55.2722,36.1357,-38.6054,1
-0.106713,0.835946,-0.538337,0,0.0506746,0.545298,0.836709,0,0.992998,0.0620077,-0.100552,0,55.265,36.1338,-38.6043,1
-0.106678,0.835934,-0.538364,0,0.050619,0.545317,0.8367,0,0.993004,0.0620059,-0.100487,0,55.2298,36.1383,-38.6336,1
-0.106676,0.835948,-0.538341,0,0.0506252,0.545295,0.836714,0,0.993004,0.0620035,-0.10049,0,55.2206,36.1379,-38.6179,1
-0.106585,0.835933,-0.538382,0,0.0505714,0.545323,0.836699,0,0.993017,0.0619531,-0.100398,0,55.1873,36.1501,-38.6468,1
-0.106665,0.835906,-0.538408,0,0.0505278,0.545355,0.836681,0,0.99301,0.0620401,-0.100407,0,55.1587,36.133,-38.6451,1
-0.106601,0.835925,-0.538392,0,0.0505103,0.545331,0.836698,0,0.993018,0.0619989,-0.100356,0,55.1524,36.1591,-38.6438,1
-0.106601,0.835869,-0.538479,0,0.0503408,0.545407,0.836658,0,0.993027,0.0620813,-0.100219,0,55.076,36.1715,-38.6665,1
-0.106591,0.835882,-0.53846,0,0.0503344,0.545387,0.836672,0,0.993028,0.0620783,-0.100207,0,55.0185,36.1585,-38.6659,1
-0.106516,0.835856,-0.538515,0,0.0502378,0.545429,0.83665,0,0.993041,0.0620631,-0.100089,0,54.9481,36.1873,-38.6682,1
-0.106616,0.835851,-0.538504,0,0.0501939,0.545425,0.836656,0,0.993033,0.062171,-0.100105,0,54.9035,36.1661,-38.6722,1
-0.106609,0.83582,-0.538554,0,0.0500887,0.545467,0.836634,0,0.993039,0.0622175,-0.100017,0,54.8052,36.1572,-38.6818,1
-0.106598,0.835803,-0.538581,0,0.0500256,0.54549,0.836623,0,0.993043,0.0622397,-0.0999599,0,54.7597,36.1751,-38.652,1
-0.106618,0.835827,-0.538541,0,0.0499492,0.545447,0.836656,0,0.993045,0.0623031,-0.0999033,0,54.6747,36.1532,-38.6614,1
-0.106636,0.835788,-0.538598,0,0.0498541,0.545499,0.836627,0,0.993048,0.0623634,-0.0998373,0,54.5897,36.1577,-38.6385,1
-0.10671,0.835789,-0.538581,0,0.049838,0.545489,0.836635,0,0.993041,0.0624355,-0.0998632,0,54.5103,36.1697,-38.604,1
-0.106698,0.835771,-0.538612,0,0.0498112,0.545518,0.836618,0,0.993043,0.0624364,-0.0998362,0,54.4326,36.1627,-38.5799,1
-0.1067,0.835737,-0.538665,0,0.0496576,0.545561,0.836599,0,0.993051,0.062516,-0.0997119,0,54.3297,36.1719,-38.5881,1
-0.106738,0.835751,-0.538635,0,0.0495822,0.54553,0.836624,0,0.99305,0.062593,-0.0996672,0,54.2622,36.1619,-38.5776,1
-0.106753,0.835719,-0.538682,0,0.049486,0.545572,0.836602,0,0.993053,0.0626526,-0.0995978,0,54.1769,36.1649,-38.5841,1
-0.106673,0.835693,-0.538738,0,0.0494215,0.545617,0.836577,0,0.993065,0.0626151,-0.099504,0,54.0986,36.1742,-38.5827,1
-0.106685,0.835684,-0.53875,0,0.0493154,0.545623,0.836579,0,0.993069,0.062682,-0.099422,0,54.0235,36.1898,-38.569,1
-0.106699,0.835658,-0.538787,0,0.0491833,0.545653,0.836567,0,0.993074,0.0627618,-0.0993213,0,53.8677,36.2006,-38.5585,1
-0.106706,0.835603,-0.538871,0,0.0489658,0.545724,0.836533,0,0.993084,0.0628765,-0.0991478,0,53.7412,36.196,-38.5576,1
-0.106693,0.835585,-0.538901,0,0.0488223,0.545743,0.836529,0,0.993093,0.0629418,-0.0990224,0,53.6177,36.1859,-38.5747,1
-0.106691,0.835547,-0.538961,0,0.0486986,0.545796,0.836502,0,0.993099,0.0630004,-0.0989213,0,53.496,36.1934,-38.5687,1
-0.106759,0.835526,-0.53898,0,0.048526,0.54581,0.836503,0,0.9931,0.0631493,-0.0988146,0,53.3686,36.1942,-38.55,1
-0.106702,0.835517,-0.539006,0,0.0484245,0.545824,0.8365,0,0.993111,0.0631553,-0.0987,0,53.2507,36.209,-38.5462,1
-0.106647,0.835485,-0.539065,0,0.0482728,0.545868,0.836479,0,0.993125,0.0631858,-0.0985463,0,53.117,36.2277,-38.5417,1
-0.106673,0.835456,-0.539105,0,0.0481162,0.545901,0.836467,0,0.993129,0.0632888,-0.0984319,0,52.9775,36.2291,-38.5379,1
-0.106651,0.835384,-0.539221,0,0.047831,0.545997,0.836421,0,0.993145,0.063414,-0.0981886,0,52.7297,36.2369,-38.5513,1
-0.106624,0.835339,-0.539296,0,0.0476322,0.546056,0.836394,0,0.993158,0.0634919,-0.0980119,0,52.587,36.2515,-38.5403,1
-0.10662,0.835314,-0.539336,0,0.0474356,0.546084,0.836387,0,0.993168,0.0635919,-0.0978469,0,52.4137,36.2533,-38.531,1
-0.106621,0.835277,-0.539393,0,0.047241,0.546128,0.836369,0,0.993177,0.0636933,-0.0976881,0,52.2534,36.261,-38.532,1
