0.638451,-0.712366,0.291403,0,0.715399,0.688904,0.116689,0,-0.283874,0.133969,0.949457,0,49.8722,53.4662,-105.982,1
0.638551,-0.712377,0.291157,0,0.715445,0.688896,0.11645,0,-0.283533,0.133948,0.949562,0,49.8629,53.4578,-105.954,1
0.638701,-0.712429,0.2907,0,0.715575,0.688842,0.11597,0,-0.282867,0.133948,0.94976,0,49.8871,53.46,-105.929,1
0.638782,-0.71244,0.290495,0,0.71564,0.688822,0.115686,0,-0.282519,0.133992,0.949858,0,49.8745,53.4663,-105.939,1
0.638939,-0.712448,0.29013,0,0.715701,0.688819,0.115323,0,-0.282009,0.133962,0.950013,0,49.8747,53.449,-105.901,1
0.639057,-0.712454,0.289855,0,0.715762,0.688811,0.114998,0,-0.281586,0.133977,0.950137,0,49.861,53.4402,-105.908,1
0.639259,-0.712475,0.289355,0,0.715863,0.688792,0.114479,0,-0.280869,0.133957,0.950352,0,49.8979,53.427,-105.84,1
0.63938,-0.712492,0.289047,0,0.71592,0.688781,0.114189,0,-0.280449,0.133925,0.95048,0,49.8744,53.4104,-105.846,1
0.639496,-0.712513,0.28874,0,0.715992,0.688761,0.113865,0,-0.280003,0.133919,0.950613,0,49.8692,53.4038,-105.838,1
0.639666,-0.712514,0.28836,0,0.716062,0.688758,0.113434,0,-0.279433,0.133924,0.950779,0,49.877,53.3893,-105.802,1
0.639819,-0.712595,0.287822,0,0.716228,0.688676,0.112887,0,-0.278658,0.133919,0.951008,0,49.9017,53.4004,-105.78,1
0.639967,-0.712589,0.287507,0,0.71628,0.688681,0.112521,0,-0.278181,0.133926,0.951146,0,49.885,53.3827,-105.791,1
0.640108,-0.712618,0.287119,0,0.716377,0.688649,0.112098,0,-0.277607,0.133931,0.951313,0,49.8895,53.3814,-105.759,1
0.640261,-0.712659,0.286675,0,0.71648,0.688613,0.111667,0,-0.276989,0.133901,0.951498,0,49.9177,53.372,-105.74,1
0.640396,-0.712679,0.286325,0,0.716563,0.68859,0.111268,0,-0.276459,0.133914,0.95165,0,49.9228,53.3711,-105.696,1
0.640543,-0.712638,0.286098,0,0.71657,0.688631,0.110977,0,-0.276102,0.133923,0.951752,0,49.8628,53.3421,-105.735,1
0.640703,-0.71266,0.285686,0,0.716666,0.688605,0.110511,0,-0.275482,0.133936,0.95193,0,49.8673,53.3375,-105.702,1
0.640875,-0.712679,0.285251,0,0.716763,0.688583,0.110021,0,-0.274829,0.133947,0.952117,0,49.873,53.3285,-105.7,1
0.64104,-0.712731,0.28475,0,0.716873,0.68854,0.109566,0,-0.274153,0.133894,0.95232,0,49.9029,53.317,-105.646,1
0.641181,-0.712769,0.284338,0,0.716986,0.688497,0.1091,0,-0.273529,0.133913,0.952496,0,49.9162,53.3213,-105.633,1
0.641368,-0.712761,0.283934,0,0.717019,0.688519,0.108745,0,-0.273003,0.133841,0.952657,0,49.8756,53.2807,-105.615,1
0.641483,-0.712812,0.283547,0,0.717137,0.688463,0.10832,0,-0.272423,0.133856,0.952821,0,49.8872,53.2889,-105.608,1
0.641629,-0.712841,0.283143,0,0.717243,0.688428,0.107845,0,-0.2718,0.133886,0.952995,0,49.8904,53.2902,-105.611,1
0.641842,-0.71286,0.282611,0,0.717342,0.688411,0.107289,0,-0.271035,0.133866,0.953216,0,49.8971,53.2704,-105.585,1
0.642024,-0.712857,0.282207,0,0.717407,0.688414,0.106832,0,-0.270431,0.133868,0.953387,0,49.8847,53.2525,-105.56,1
0.64226,-0.712924,0.281501,0,0.717572,0.688351,0.106125,0,-0.269431,0.133837,0.953674,0,49.8853,53.2419,-105.54,1
0.642432,-0.71295,0.281041,0,0.717687,0.688317,0.105576,0,-0.268715,0.133874,0.953871,0,49.8979,53.2437,-105.511,1
0.642648,-0.712965,0.280509,0,0.717779,0.688306,0.105019,0,-0.267951,0.133853,0.954089,0,49.8859,53.2204,-105.501,1
0.642786,-0.712996,0.280114,0,0.717893,0.688263,0.104518,0,-0.267313,0.133909,0.95426,0,49.8825,53.2288,-105.522,1
