-0.455601,-0.808704,-0.372057,0,0.833798,-0.534068,0.139827,0,-0.311783,-0.246515,0.917618,0,44.4673,47.4493,-95.4713,1
-0.455558,-0.8087,-0.372117,0,0.83382,-0.53404,0.139808,0,-0.311788,-0.246588,0.917596,0,44.4663,47.437,-95.4881,1
-0.455555,-0.808699,-0.372123,0,0.833839,-0.534025,0.139753,0,-0.311741,-0.246625,0.917602,0,44.4631,47.4434,-95.4466,1
-0.455595,-0.808673,-0.372131,0,0.83383,-0.534053,0.139697,0,-0.311707,-0.246649,0.917608,0,44.4817,47.439,-95.469,1
-0.455563,-0.808685,-0.372144,0,0.833833,-0.534037,0.139742,0,-0.311746,-0.246644,0.917595,0,44.481,47.4529,-95.4693,1
-0.455577,-0.808661,-0.37218,0,0.833849,-0.534037,0.139644,0,-0.311682,-0.246723,0.917596,0,44.4937,47.435,-95.4581,1
-0.455578,-0.808667,-0.372165,0,0.833844,-0.534039,0.139666,0,-0.311693,-0.246699,0.917599,0,44.4816,47.4539,-95.4671,1
-0.45559,-0.808651,-0.372184,0,0.833823,-0.534065,0.13969,0,-0.311731,-0.246694,0.917587,0,44.4828,47.462,-95.4714,1
-0.455559,-0.808663,-0.372196,0,0.833836,-0.534042,0.139706,0,-0.311743,-0.246706,0.91758,0,44.4857,47.4491,-95.4754,1
-0.455549,-0.808675,-0.372182,0,0.833861,-0.534014,0.139662,0,-0.311691,-0.246726,0.917592,0,44.4872,47.4392,-95.4618,1
-0.455636,-0.808621,-0.372194,0,0.833806,-0.534104,0.139645,0,-0.31171,-0.24671,0.91759,0,44.503,47.4625,-95.4601,1
-0.455573,-0.808656,-0.372194,0,0.833831,-0.534052,0.139694,0,-0.311736,-0.246706,0.917582,0,44.482,47.4557,-95.4729,1
-0.455602,-0.808651,-0.372172,0,0.833824,-0.534069,0.139675,0,-0.311713,-0.246689,0.917594,0,44.494,47.4596,-95.4596,1
-0.455578,-0.808694,-0.372106,0,0.833846,-0.534027,0.139697,0,-0.311687,-0.246637,0.917617,0,44.4746,47.4469,-95.447,1
