0.992917,-0.105726,0.0542072,0,0.103604,0.993791,0.0405658,0,-0.0581595,-0.0346624,0.997705,0,76.3339,191.48,-63.4197,1
0.993044,-0.105084,0.053118,0,0.103044,0.993881,0.0397922,0,-0.0569745,-0.0340419,0.997795,0,76.3734,191.514,-63.2717,1
0.993194,-0.104253,0.0519315,0,0.102296,0.993988,0.0390341,0,-0.0556887,-0.033456,0.997887,0,76.3943,191.498,-63.0819,1
0.993438,-0.102858,0.0500172,0,0.101034,0.994167,0.037726,0,-0.0536059,-0.032425,0.998035,0,76.4406,191.496,-62.8233,1
0.993593,-0.101996,0.0486733,0,0.10026,0.994278,0.0368731,0,-0.0521557,-0.0317569,0.998134,0,76.4826,191.505,-62.6234,1
0.993729,-0.101243,0.0474636,0,0.0995886,0.994377,0.0360093,0,-0.0508424,-0.0310567,0.998224,0,76.516,191.505,-62.4723,1
0.993872,-0.100415,0.0462143,0,0.0988444,0.994483,0.0351045,0,-0.0494844,-0.0303213,0.998315,0,76.5478,191.532,-62.2988,1
0.994042,-0.0992885,0.0449622,0,0.0977999,0.994619,0.0341804,0,-0.048114,-0.0295795,0.998404,0,76.5649,191.494,-62.154,1
0.994218,-0.0981011,0.0436751,0,0.0966944,0.994759,0.0332385,0,-0.046707,-0.0288232,0.998493,0,76.549,191.479,-62.0099,1
0.994358,-0.0972657,0.0423288,0,0.0959444,0.994866,0.0322014,0,-0.0452436,-0.0279586,0.998585,0,76.5709,191.482,-61.8728,1
0.994561,-0.0959542,0.0405022,0,0.0947438,0.995024,0.0308207,0,-0.0432581,-0.0268157,0.998704,0,76.6225,191.475,-61.6686,1
0.994728,-0.0947722,0.0391685,0,0.0936422,0.995161,0.0297484,0,-0.0417984,-0.0259237,0.99879,0,76.6488,191.485,-61.5411,1
0.994868,-0.0938298,0.0378507,0,0.092777,0.995274,0.0286749,0,-0.0403624,-0.025016,0.998872,0,76.6813,191.507,-61.4236,1
0.995002,-0.0929003,0.0366087,0,0.0919206,0.995384,0.0275971,0,-0.0390035,-0.024094,0.998949,0,76.6897,191.52,-61.3314,1
0.995138,-0.0919471,0.0353008,0,0.0910393,0.995494,0.0265178,0,-0.03758,-0.0231751,0.999025,0,76.7228,191.529,-61.2278,1
0.995315,-0.0905821,0.0338024,0,0.089751,0.995642,0.0253434,0,-0.0359508,-0.0221909,0.999107,0,76.744,191.521,-61.0864,1
0.995449,-0.089611,0.0324351,0,0.0888518,0.995752,0.0241379,0,-0.0344603,-0.0211461,0.999182,0,76.7641,191.531,-60.9878,1
0.995576,-0.0886921,0.0310324,0,0.0880001,0.995855,0.0229954,0,-0.0329432,-0.0201628,0.999254,0,76.8479,191.586,-60.8757,1
0.99581,-0.0868167,0.0287402,0,0.0862241,0.996049,0.0212554,0,-0.030472,-0.0186883,0.999361,0,76.8743,191.568,-60.6431,1
0.995907,-0.0860316,0.0277207,0,0.0854863,0.996133,0.0202913,0,-0.0293592,-0.0178385,0.99941,0,76.9073,191.593,-60.5957,1
0.996001,-0.0852959,0.0265694,0,0.0847969,0.99621,0.0193741,0,-0.0281213,-0.0170437,0.999459,0,76.9363,191.613,-60.4927,1
0.996123,-0.084283,0.0252232,0,0.083839,0.996313,0.0181738,0,-0.026662,-0.0159886,0.999517,0,76.972,191.634,-60.412,1
0.996269,-0.0829412,0.0238588,0,0.0825466,0.996441,0.0170737,0,-0.02519,-0.0150405,0.999569,0,76.986,191.628,-60.2884,1
0.996376,-0.0819722,0.0227103,0,0.0816214,0.996536,0.0159605,0,-0.0239399,-0.0140489,0.999615,0,76.9962,191.656,-60.239,1
0.996478,-0.0810889,0.0213565,0,0.0807804,0.99662,0.0149354,0,-0.0224954,-0.0131577,0.99966,0,77.0378,191.66,-60.1124,1
0.996636,-0.0795952,0.0195182,0,0.0793419,0.996757,0.0134152,0,-0.0205226,-0.0118214,0.999719,0,77.0765,191.676,-59.9711,1
0.99674,-0.0785716,0.0183232,0,0.0783526,0.996849,0.0123715,0,-0.0192375,-0.0108955,0.999756,0,77.0981,191.683,-59.8975,1
0.996825,-0.0777775,0.0170567,0,0.0775902,0.99692,0.0113878,0,-0.0178899,-0.0100282,0.99979,0,77.1258,191.688,-59.7714,1
0.996909,-0.0769246,0.0159901,0,0.0767651,0.996995,0.0103606,0,-0.016739,-0.00910109,0.999818,0,77.1332,191.724,-59.7257,1
